track_id	name	artist	spotify_preview_url	spotify_id	tags	genre	year_x	duration_ms	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	title	tag	year_y	views	features	lyrics	id	language_cld3	language_ft	language
TRFZKNB128F42435B0	Chöre	Mark Forster	https://p.scdn.co/mp3-preview/d70f5639068d9c8e806d6219019cdbf476748e8a?cid=774b29d4f13844c495f206cafdad9c86	2nYpbaLykC2cjU8Yt5KF1v	pop, singer_songwriter, soul, german		2016	208280	0.773	0.623	6	-6.173	0	0.0377	0.22	0.0	0.389	0.714	129.962	4	Chöre	pop	2016	61059	{}	"[Songtext zu „Chöre“]

[Strophe 1]
Warum machst du dir 'n Kopf? Wovor hast du Schiss?
Was gibt's da zu grübeln? Was hast du gegen dich?
Ich versteh' dich nicht, mhm-mhm
Immer siehst du schwarz und bremst dich damit aus
Nichts ist gut genug, du haust dich selber raus
Wann hörst du damit auf?

[Pre-Refrain]
Wie ich dich seh', ist für dich unbegreiflich
Komm, ich zeig's dir

[Refrain]
Ich lass' Konfetti für dich regnen, ich schütt' dich damit zu
Ruf dein'n Nam'n aus allen Boxen, der beste Mensch bist du
Ich roll' den roten Teppich aus, durch die Stadt, bis vor dein Haus
Du bist das Ding für mich, und die Chöre sing'n für dich
Oh-oh-oh-oh-oh-ohh, und die Chöre singen für dich
Oh-oh-oh-oh-oh-ohh, und die Chöre singen für dich
Oh-oh-oh-oh-oh-ohh
Oh-oh-oh-oh-oh-ohh
[Strophe 2]
Hör auf, dich zu wehren, das macht doch keinen Sinn
Du hast da noch Konfetti in der Falte auf der Stirn
Warum willst du nicht kapier'n, mhm-mhm
Komm mal raus aus deiner Deckung, ich seh' schon, wie es blitzt
Lass' es mich kurz sehen, hab' fast vergessen, wie das ist
Du mit Lächeln im Gesicht

[Pre-Refrain]
Wie ich dich seh', ist für dich unbegreiflich
Komm, ich zeig's dir

[Refrain]
Ich lass' Konfetti für dich regnen, ich schütt' dich damit zu
Ruf dein'n Nam'n aus allen Boxen, der beste Mensch bist du
Ich roll' den roten Teppich aus, durch die Stadt, bis vor dein Haus
Du bist das Ding für mich, und die Chöre sing'n für dich
Oh-oh-oh-oh-oh-ohh, und die Chöre singen für dich
Oh-oh-oh-oh-oh-ohh, und die Chöre singen für dich
Oh-oh-oh-oh-oh-ohh
Oh-oh-oh-oh-oh-ohh

[Outro]
Und die Trompeten spielen für dich
Und die Trommeln klingen für dich
Und die Chöre singen für dich"	2487786	de	de	de
TRCOGSL128F422052E	Papillion	Deichkind	https://p.scdn.co/mp3-preview/86b21a10aa5c82af85ef299d1e1fb742e20e5eb8?cid=774b29d4f13844c495f206cafdad9c86	1RoQoIjnIQg4tmFuEZquK9	electronic, german		2006	221720	0.715	0.858	1	-5.962	0	0.054	0.191	0.358	0.144	0.855	129.99	4	Papillion	rap	2006	260	{}	"[Chorus:]
Komm auf einen Ritt mit mir!
(Komm auf einen Ritt mit mir!)
Oh, ich hab die Tickets hier!
(Oh, er hat die Tickets hier!)
Für das kleine Karussell!
(Das klitzekleine Karussell!)
Oh, es dreht sich viel zu schnell
(Viel zu viel zu viel zu schnell!)
Fahr mit mir Karussell! (Oh oh oh oh oh)
Wir fahren viel zu schnell! (Oh oh oh oh oh)
Fahr mit mir Karussell! (Oh oh oh oh oh)
In eine andere Welt!

[Strophe  I:]
Aus der Box dröhnt der Sound
Mörderisch laut!
Wir burnen das Haus
Und hören nicht auf!
Fliegen durch Zeit und Raum
Haare wehn im Wind
Das Karussell hebt ab
Wie ein Schmetterling
Der Papillon!
Er fliegt davon!
Weit hinaus in den Orbit!
Er nimmt dich zu einem anderen Ort mit!
[Chorus]

[Strophe II:]
Alle wollen mit
Doller geht es nicht
Komm bitte mit weil du herzlich willkommen bist
Steig mit auf das Pferdchen auf
Es bringt dich zu den Sternen rauf!
Drück den Knopf, dein Kopf geht auf Butterfahrt!
Wir wollen los, schnall dich an, wir sind alle da!
Sag ja, oder willst du etwa runter gehn?
Was ist los? Wollen wir noch 'ne kleine Runde drehn?
Oh! Ein herrlicher Traum!
Alle Herren und die Frauen
Hören gerne den Sound!
""Was ist das hier?"", fragt ihr euch?
Hier kommt jetzt das harte Zeug!
Kommt wir tanzen in das Licht!
Hui, dann wird uns schwindelig!
Schaut her, seht ihr das Glitzern?
Wie? (Ihr wollt was?) Ihr wollt rauf, ihr wollt mitfahr'n?

[Chorus]

[Strophe III:]
Schub Schub - wie mit Raketendüsen!
Du Du wirst dich ganz benebelt fühlen!
Schub Schub - Spürst du das Karussell, es dreht sich?
Schub Schub - Hab keine Angst das Pferdchen trägt dich!
(Es geht um:)
Schub Schub - Ich muss das wirklich so betonen:
Schub Schub - Du bist auf heavy Rotation!
Schub Schub - Das Karussell dreht sich im Kreis
Schub Schub - bis dir das Gesicht entgleist!
[Chorus]"	644167	de	de	de
TRFSOQB128F149AAA4	Willkommen	Rosenstolz	https://p.scdn.co/mp3-preview/47fdf340cbe879cd6b4e34739ab71b6df12a8e5e?cid=774b29d4f13844c495f206cafdad9c86	0iRt9ng4HIugEUj9zgG2Hy	german		2004	261146	0.597	0.686	11	-5.94	1	0.0327	0.0265	0.000484	0.0666	0.483	124.864	4	Willkommen	rock	2004	324	{}	"[Strophe I:]
Sie werden uns nicht finden
Geht die Welt auch unter
Ham uns gut versteckt
Vor all den bösen Geistern
Die das Beste stehln
Denn wir sind viel zu weit gegangen
Um umzukehren
Wolln auch nicht zurück
Denn selbst im Keller
Ham die Ratten sich erhängt

[Pre-Chorus:]
Ihr bekommt uns nicht
Ihr versteht doch nicht
Was wir wirklich wollen
Werden nie bereuen
Keine Helden sein
Gründen keinen Verein
Sagen gerne nein
Sagen dazu nein
[Chorus:]
Willkommen[x2]
In unsrer Welt
Willkommen[x2]
WillkommenIn unsrer Welt

[Strophe II:]
Wenn ihr etwas nicht versteht
Dann muss es doch nicht auch gleich
Falsch sein
Gibt' noch so viel mehr
Was wir nicht begreifen
Niemals seh'n
Wenn sie uns jagen und uns fragen
Werden wir sagen was sie niemals
Hören wollen
Wer will schon zurück
Denn selbst im Keller
Ham die Ratten sich erhängt

[Pre-Chorus]

[Chorus]

[Outro:]
Sie werden uns nicht finden[x4]
Ihr bekommt uns nicht
Ihr versteht doch nicht"	593021	de	de	de
TRTEFBE128F425AE51	Egoist	Falco	https://p.scdn.co/mp3-preview/c8efae1451d1b1a2faa3c14293a242af5f5993c2?cid=774b29d4f13844c495f206cafdad9c86	1KZNI6Ok1vUExhKuAoKaiH	pop, german		2012	207533	0.775	0.983	0	-6.918	1	0.339	0.244	0.00144	0.347	0.935	82.158	4	Egoist	pop	1998	10814	{}	"[Refrain]
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
(Ein Egoist, ein Egoist, ein Egoist, ein Egoist)

[Vers 1]
Ganz oben auf der Liste, ja, da stehe ich
Ja, du musst mir schon verzeih'n, aber ich liebe mich
Das, obwohl ich überaus und durchaus kritisch bin
Hab' ich den ganzen lieben langen Tag nur
Mich im Sinn

[Vers 2]
Ich habe über meinem Bett 'nen Spiegel angebracht
Damit mein eig'nes Spiegelbild mir meinen Schlaf bewacht
Und ich will niemanden wollen, nein, ich will, dass man mich will
Bis ich kriege, was ich brauche, halt' ich niemals still
[Refrain]
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
(Ein Egoist, ein Egoist, ein Egoist, ein Egoist)

[Vers 3]
Liebe kommt von lieben und ich fange bei mir an
Und mit ein bisschen Glück bist eines Tages du mal dran
Ich gebe meinem Ego täglich die spezielle Kur
Nur meistens geb' ich mir gleich alles
Und am liebsten pur (Sure)

[Vers 4]
An jedem Tag, an dem es mein Weltbild länger gibt
Erkenne ich mich selbst und ich bin neu verliebt
Die Sterne schreiben meinen Namen in das Firmament
Damit er hell in euren Augen brennt

[Refrain]
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
[Bridge]
Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er, das er ist?
Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er, das er ist?

[Schluss]
Die ganze Welt dreht sich um mich
Denn ich bin nur ein Egoist
Der Mensch, der mir am nächsten ist
Bin ich, ich bin ein Egoist
Die ganze Welt dreht sich um mich
(Um mich, um mich, um mich, um mich)
Die ganze Welt dreht sich um mich
(Um mich, um mich, um mich, um mich)
Die ganze Welt dreht sich um mich
(Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er das er ist?)
Die ganze Welt dreht sich um mich
(Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er das er ist?)
Die ganze Welt dreht sich um mich
(Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er das er ist?)
Die ganze Welt dreht sich um mich
(Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er das er ist?)
Die ganze Welt dreht sich um mich
(Was ist er denn?
Was hat er denn?
Was kann er denn?
Was macht er denn?
Was red' er denn?
Wer glaubt er das er ist?)"	353463	de	de	de
TRRDAMT12903CC9B20	Oh Mein M	Dum Dum Girls	https://p.scdn.co/mp3-preview/7c76e1fbb9ec0531ebe525d4f3256829ffbfa06b?cid=774b29d4f13844c495f206cafdad9c86	1jjR4eEiuVKWevnIEvVAox	german, post_punk		2010	131693	0.354	0.991	11	-2.862	0	0.402	0.0412	0.76	0.715	0.325	191.881	4	Oh Mein M	pop	2015	73	{}	"Unsere Augen treffen sich
Ich stecke fest
Ich kann nicht weiter gehen
Ich kann nicht weiter gehen
Du bist ein Magnet
Ich werde vorgehen
Ich werde mit dir kommen
Wenn du mich lässt
Wenn du mich lässt

Unsere Augen treffen sich
Ich stecke fest
Ich kann nicht weiter gehen
Ich kann nicht weiter gehen
Du bist ein Magnet
Ich werde vorgehen
Ich werde mit dir kommen
Wenn du mich lässt
Wenn du mich lässt

(Oh meine) Liebe auf den ersten Blick [4x]
Jetzt sehe ich dein Gesicht überall
Ich denke, dass es mich ruft
Jetzt sehe ich dein Gesicht überall
Ich denke, dass es mich ruft
Dass es mich ruft

(Oh meine) Liebe auf den ersten Blick [4x]"	1348021	de	de	de
TRHXFKO128F93285AA	Krabat	ASP	https://p.scdn.co/mp3-preview/8ce29e5e2ffd38e737fd095555bad56c47763928?cid=774b29d4f13844c495f206cafdad9c86	0QUyvb5N5uXrLVHtLKCxqj	german, gothic_metal, gothic		2008	296533	0.474	0.973	11	-3.214	0	0.141	0.00111	0.0	0.113	0.56	75.051	4	Krabat	rock	2008	1461	{}	"Gehorche der Stimme des Meisters
Gehorche ihr (2x)

Ich bin des Meisters Ruf gefolgt
Die Stimme zog mich magisch an
Das heisre Rufen in der Nacht
Im Traum schlug mich in seinen Bann
Endlich öffne ich mit klammer
Schweißbenetzter Hand die Tür
Zur geheimen, schwarzen Kammer
Und der Meister spricht zu mir
Er fragt mich: ""Was soll ich dich lehren?""
Müllern und das Andre auch
Er streckt mir seine Linke hin
Ich schlage ein so ist es Brauch

[Bridge]
Und mir sprießen Rabenfedern
Und so flieg ich unerkannt
Über Grenzen in das Leben
Wie der Wind schnell übers Land
Und ich breche alle Regeln
Um heut Nacht bei dir zu sein
Fühl mein Rabenherz es schlägt so
Schnell und nur für dich allein
[Refrain]
Schenk dir eine Rabenfeder
Unsrer Liebe Unterpfand
Denk' an mich ich komme wieder
Denk' an mich hältst du sie in der Hand

Gehorche der Stimme des Meisters
Gehorche ihr  (4x)

Er spricht: Ja nun gehörst du mir
Mit Haut und Haaren bist du mein
Ich wollte fliehen voller Furcht
Sein Blick fährt mir durch Mark und Bein
Mit einem Auge nun erfasst er
Dich du willst vor Angst vergeh'n
Das andre unter einem Pflaster
Schwarz und kann doch alles sehn
Ich komme mir so schrecklich nackt vor
Zauberspruch um Zauberspruch
Liest er uns vor aus dem Koraktor
Weiße Schrift im schwarzen Buch

[Bridge]

[Refrain]
Wo bist du nur hingeflogen
Überall sucht dich sein Blick
Hab den Kreis um uns gezogen
Doch es zieht mich schon zurück
Hör die Stimme deines Meisters
Gehorche, denn er kriegt dich doch
Er wird dich finden und du weißt es
Nur mein Herz ruft lauter noch
Nach dir

[Bridge]

[Refrain]

Denk an mich ich komme wieder
Denk an mich hältst du sie in der Hand (2x)"	384816	de	de	de
TRLMLJY128F429DA52	Totgeliebt	Tokio Hotel	https://p.scdn.co/mp3-preview/9cb9805bc9578f2143be40b145b5d838582d388f?cid=774b29d4f13844c495f206cafdad9c86	12k600qzztgbJORnLbqbbh	rock, german, emo		2007	220360	0.622	0.695	8	-5.267	0	0.0373	0.0044	0.00012	0.0726	0.404	118.084	4	Totgeliebt	rock	2007	1265	{}	"[Verse 1]
Ich halt den Brief in meiner kalten Hand
Der letzte Satz war lang
Solang er noch brennt, schau ich ihn an

Mit jeden Zeile stirbt ein Gefühl
Was bleibt ist Finsternis
Ein Schauer von Dir hilft nicht mehr viel
Es bringt mich um

[Chorus]
Wir ham uns totgeliebt
Es bringt mich um
Weil unser Traum in Trümmern liegt
Die Welt soll schweigen und für immer einsam sein
Wir sind verloren auch wenn die Mächte sich vereinen
Es ist vorbei

[Verse 2]
Die Geier kreisen über unserm Revier
Was nehmen wir noch mit?
Ist alles nicht wert wenn wir uns verliern?
Sie kommen näher, sind hinter uns her
Wollen Dich und mich
Lass mich jetzt los
Ich kann nicht mehr
Es bringt mich um

[Chorus]
Wir ham uns totgeliebt
Es bringt mich um
Weil unser Traum in Trümmern liegt
Die Welt soll schweigen und für immer einsam sein
Wir sind verloren auch wenn die Mächte sich vereinen
Es ist vorbei
Es ist vorbei
Es ist vorbei
Es ist vorbei
Vorbei

[Verse 3]
Die Geier kreisen über unserm Revier
Töten das letzte von Dir
Und das letzte in mir
Es bringt mich um

[Chorus]
Wir ham uns totgeliebt
Es bringt mich um
Weil unser Traum in Trümmern liegt
Die Welt soll schweigen und für immer einsam sein, nein!
Wir sind verloren auch wenn die Mächte sich vereinen
Es ist vorbei
Es ist vorbei
Es ist vorbei
Es ist vorbei"	184087	de	de	de
TRUMJPS128F428E66E	Jeanny	Falco	https://p.scdn.co/mp3-preview/c2f71f3c3f4e1339e34e2a73823bdbd8824d939b?cid=774b29d4f13844c495f206cafdad9c86	0DiPJkrVcdeJa4b9lwTyD6	pop, 80s, german, new_wave		2011	351186	0.651	0.68	9	-9.236	0	0.0483	0.53	0.0	0.392	0.463	105.862	4	Jeanny	pop	1985	57522	{}	"[Songtext für ""Jeanny""]

[Vers 1]
Jeanny, komm, come on
Steh auf, bitte
Du wirst ganz nass
Schon spät, komm
Wir müssen weg hier
Raus aus dem Wald, verstehst du nicht?
Und wo ist dein Schuh?
Du hast ihn verloren
Als ich dir den Weg zeigen musste
Wer hat verloren?
Du dich?
Ich mich?
Oder
Oder wir uns?

[Refrain]
Jeanny, quit livin' on dreams
Jeanny, life is not what it seems
Such a lonely little girl in a cold, cold world
There's someone who needs you
Jeanny, quit livin' on dreams
Jeanny, life is not what it seems
You're lost in the night
Don't wanna struggle and fight
There's someone who needs you
[Vers 2]
Es ist kalt, wir müssen weg hier, komm
Dein Lippenstift ist verwischt
Du hast ihn gekauft und
Und ich habe es gesehen
Zuviel Rot auf deinen Lippen
Und du hast gesagt, „Mach mich nicht an“
Aber du warst durchschaut
Augen sagen mehr als Worte
Du brauchst mich doch, hm?
Alle wissen, dass wir zusammen sind ab heute
Jetzt hör' ich sie
Sie kommen
Sie komm'n, um dich zu holen
Sie werden dich nicht finden
Niemand wird dich finden!
Du bist bei mir!

[Refrain]
Jeanny (Jeanny), quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
Such a lonely little girl in a cold, cold world
There's someone who's gonna need you
Jeanny (Jeanny), quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
You're lost in the night
Don't wanna struggle and fight
There's no o-, there's someone who's gonna need you
[Skit]
Newsflash:
In den letzten Monaten ist die Zahl der vermissten Personen dramatisch angestiegen
Die jüngste Veröffentlichung der lokalen Polizei-Behörde berichtet von einem weiteren tragischen Fall
Es handelt sich um ein neunzehnjähriges Mädchen das zuletzt vor 14 Tagen gesehen wurde
Die Polizei schließt die Möglichkeit nicht aus, dass es sich hier um ein Verbrechen handelt

[Outro]
Looks now there's someone who's gonna need you, babe
Jeanny, quit livin' on dreams
Jeanny, Jeanny, Jeanny
You're lost in the night
Don't wanna struggle and fight
Looks now there's someone who's gonna need you, babe
Jeanny (Jeanny), quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
Such a lonely little girl in a cold, cold world
There's someone who's gonna need you, babe
Jeanny (Jeanny), quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
You're lost in the night
Don't wanna struggle and fight
There's someone who's gonna need you
Jeanny, quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
Such a lonely little girl in a cold, cold world
There's someone who's gonna need you
Jeanny (Jeanny), quit livin' on dreams
Jeanny (Jeanny), life is not what it seems
You're lost in the night"	78971	de	de	de
TRURWKL128F14AC539	Er gehört zu mir	Marianne Rosenberg	https://p.scdn.co/mp3-preview/cbbc7466e0dd00766e1eb679c27dfc47802f79e8?cid=774b29d4f13844c495f206cafdad9c86	02l1NwcxSBV2zN9O2okBFJ	german		1998	180266	0.574	0.725	0	-6.772	1	0.0461	0.026	0.0	0.521	0.57	131.277	4	Er gehört zu mir	pop	1994	8673	{}	"Er gehört zu mir
Er gehört zu mir, wie mein Name an der Tür
Und ich weiss, er bleibt hier

Nie vergess ich unseren ersten Tag
Na ne na na na na...
Denn ich fühlte gleich, das er mich mag
Na ne na na na na...

Ist es wahre Liebe, die niemehr vergeht?
Oder wird die Liebe vom Winde verweht?

Er gehört zu mir, wie mein Name an der Tür
Und ich weiss, er bleibt hier

Alles fangen wir gemeinsam an
Na ne na na na na...
Doch vergess ich nie wie man allein sein kann
Na ne na na na na...

Steht es in den Sternen was die Zukunft bringt?
Oder muss ich lernen, das alles zerinnt?
Oh ho ho ho...

Nein, ich hab es ihm nie leicht gemacht
Na ne na na na na...
Mehr als einmal hab ich mich gefragt
Na ne na na na na...

Ist es wahre Liebe, die niemehr vergeht?
Oder wird die Liebe vom Winde verweht?

Er gehört zu mir, für immer zu mir... oh ho ho
Für immer zu mir...

Er gehört zu mir, wie mein Name an der Tür
Und ich weiss, er bleibt hier

Er gehört zu mir"	1466916	de	de	de
TROHXWL128F425BF50	Keine Panik	Bosse	https://p.scdn.co/mp3-preview/20afa72e1fccff6c544de53476197e416be98810?cid=774b29d4f13844c495f206cafdad9c86	04Mt7c6Oz5aoQOc56BzGH3	rock, indie, german	Rock	2005	178253	0.458	0.912	1	-4.559	1	0.0456	0.00124	0.0	0.0217	0.511	177.824	4	Keine Panik	pop	2005	105	{}	"Ich stolper über Müllkippen
Kletter durch Betonwälder
Drogentote Selbstmörder
Alles Psychiatriepatienten neben mir
Ich balancier auf Steinmauern

Zuvor umgeben von Reichtümern
Jungmodelle stecken sich die Finger in Hals
Ich glaub die größten Silikonlippen
Und alle eure Liftings sind Gedenkstätten, dieser Zeit

Eure Angst bringt Überforderung
Seid ruhig frustriert und resigniert
Wer glaubt heut noch an Wunder
Schon eher
Fit for Fun Im Saunaland
Lebenslust mit
Schönheitszwang
Was ist wirklich wichtig?

Und in der Welt die ich besuche
Stimmt alles auf den ersten Blick
Auf den zweiten bricht alles ein
Doch das styling sitzt perfekt
Und sie sagt:
Diese Welt meine Welt deine Welt Jetzt und hier
Diese Welt meine Welt eure Welt Isses nich schön hier
Keine Panik
Das wird schon
Man muß nur einmal kurz durchdrehn
Dann isses nich schön hier bei uns"	1694150	de	de	de
TRUIQBO128F92D686C	Die Nacht	Wir sind Helden	https://p.scdn.co/mp3-preview/61fb9c71438da7521c94dbd49a2b2542b6c2f674?cid=774b29d4f13844c495f206cafdad9c86	49Ej0MZjksFTMPD1nEipmP	german, pop_rock		2003	258800	0.6	0.434	9	-9.966	1	0.0293	0.467	3.05e-06	0.105	0.36	81.984	4	Die Nacht	pop	2003	5839	{}	"[Strophe 1]
Mach die Lichter aus
Nahmsweise mal nicht aus
Stell dich zu mir hier ans Fenster
Und schau in die Nacht hinaus
Siehst du der Mond hat sich ein Fernglas gebaut?
Mit dem er nachts in unser Schlafzimmer schaut
Wer hätte das gedacht
Dass der Mond so etwas macht?

[Refrain]
Die Nacht dreht sich um dich
Die Nacht dreht sich um dich allein
Sie will am Tag noch bei dir sein
Die Nacht dreht sich um dich allein
Und du schläfst einfach trotzdem ein

[Strophe 2]
Lass die Nacht doch rein
Aus Vorsicht mal nicht rein
Der Wind tut so zahm aber wenn du ihn lässt
Nistet er sich bei uns ein
Und wusstest du, dass das Sternenlicht
Kurz bevor es in den Himmel aufbricht
Auf deiner Nase sitzt und lacht
Dann erst springt es in die Nacht

[Refrain]
Die Nacht dreht sich um dich
Die Nacht dreht sich um dich allein
Sie will am Tag noch bei dir sein
Die Nacht dreht sich um dich allein
Und du schläfst einfach trotzdem ein

[Bridge]
Und wenn du seufzt gerät die Welt aus dem Lot
Motoren stottern jede Ampel wird rot
Du bist vom Herzklopfen der Nacht
Noch nicht einmal aufgewacht

[Refrain]
Die Nacht dreht sich um dich
Die Nacht dreht sich um dich allein
Sie will am Tag noch bei dir sein
Die Nacht dreht sich um dich allein
Und du schläfst einfach trotzdem ein

[Outro]
Die Nacht dreht sich um dich allein
Sie will am Tag noch bei dir sein
Die Nacht dreht sich um dich
Genau wie ich"	1688863	de	de	de
TRGEMKV128F425DBD5	Herzattacke	In Strict Confidence	https://p.scdn.co/mp3-preview/b975ff19d3d4c81cf98a693268dba4a63ffd0247?cid=774b29d4f13844c495f206cafdad9c86	11Z5vWfP3j45BFa0PnPAkn	gothic	Electronic	2002	418853	0.593	0.973	5	-6.635	1	0.0416	0.137	0.32	0.122	0.856	120.012	4	Herzattacke	pop	2002	82	{}	"Ich hab dich tausend mal gesucht
Und schon genauso oft verflucht
Doch vielleicht kommt das ende der qual
Ja beim tausend und ersten mal

Deine liebesarmee
Nimmt mich völlig ein
Um mich darauf zu überwinden
Vielleicht endlich glücklich zu sein

Angriff! herzattacke!
Du holst mich ein
Angriff! herzattacke!
Wehrlos, der sieg ist dein
Angriff! herzattacke!
Aus den träumen in die nacht
Hat mich diese schlacht
Erneut um den schlaf gebracht

Mit dem rücken zur wand
Bin ich unserem schicksal erlegen
Hab mich somit hautnah
Dir im kampfe ergeben
Ich hab dich tausend mal gesucht
Und schon genauso oft verflucht
Doch vielleicht kommt das ende der qual
Ja beim tausend und ersten mal

Angriff! herzattacke!
Du holst mich ein
Angriff! herzattacke!
Wehrlos, der sieg ist dein
Angriff! herzattacke!
Aus den träumen in die nacht
Hat mich diese schlacht
Erneut um den schlaf gebracht"	1118272	de	de	de
TRVDRKG128F4288BE4	Rotes Haar	In Extremo	https://p.scdn.co/mp3-preview/522113f4aaaf0c4a98ab4eeab3e005a509b63255?cid=774b29d4f13844c495f206cafdad9c86	0C0JJd8DT1UlthdsnunCt6	german		2002	433080	0.35	0.432	4	-13.477	0	0.0312	0.0545	0.512	0.922	0.149	133.956	4	Rotes Haar	pop	1998	262	{}	"Im Sommer war das Gras so tief
Dass jeder Wind daran vorüber lief
Ich habe da dein Blut gespürt
Und wie es heiß zu mir herüber rann

Du hast nur mein Gesicht berührt
Da starb er einfach, der harte Mann
Weil's solche Liebe nicht mehr gibt
Ich hab mich in dein rotes Haar verliebt

Im Feld, den ganzen Sommer war
Der Mohn so rot nicht, wie dein rotes Haar
Jetzt wird es abgemäht, das Gras
Die bunten Blumen sind auch dahin

Und wenn der rote Mond so blass geworden ist
Dann hat es keinen Sinn
Dass es noch weiße Wolken gibt
Ich hab mich in dein rotes Haar verliebt

Du sagst, dass es bald Kinder gibt
Wenn man sich in dein rotes Haar verliebt
So rot wie Mohn! So weiß wie Schnee!
Du bleibst im Winter auch mein rotes Reh
Ich hab mich in dein rotes Haar verliebt!"	939971	de	de	de
